master_text_id,roles,cards,source_japanese,list_index,list1_japanese,dormant_list2_reference,translation
1887,rules,534:10_102:DM-10 102:コロッサス・ブースター,■自分のクリーチャー１体のパワーは、このターンの終わりまで+4000される。,1421,＊自分のクリーチャー1体のパワーは、このターンの終わりまで+4000される。,*One of your creatures gets +4000 power until the end of the turn.,■ One of your creatures in the battle zone gets +4000 power until the end of the turn.
1888,flavor,534:10_102:DM-10 102:コロッサス・ブースター,強力すぎる一撃が、装置自身をも破壊しちまう。,1422,強力すぎる一撃が、装置自身をも破壊しちまう。,"It can only be used once, as the energy it releases is so great it destroys itself.",
1889,name,535:10_103:DM-10 103:シェル・レガシー,シェル・レガシー,1423,シェル・レガシー,Shell Legacy,Legacy Shell
1890,rules,535:10_103:DM-10 103:シェル・レガシー,■自分の光と火のクリーチャーは「パワーアタッカー+3000」を得る。（攻撃中、「パワーアタッカー+3000」を持つクリーチャーのパワーは+3000される）,1424,＊自分の光と火のクリーチャーは「パワーアタッカー+3000」を得る。（攻撃中、「パワーアタッカー+3000」を持つクリーチャーのパワーは+3000される）,"*Each of your light and fire creatures has ""power attacker +3000."" (While attacking, a creature that has ""power attacker +3000"" gets +3000 power.)","■ Each of your light creatures and fire creatures has ""power attacker +3000."" (While attacking, a creature that has ""power attacker +3000"" gets +3000 power.)"
1891,flavor,535:10_103:DM-10 103:シェル・レガシー,コロニー・ビートルの近くで、不思議な力の果実が見つかった。,1425,コロニー・ビートルの近くで、不思議な力の果実が見つかった。,A fruit with strange effects is often found near Colony Beetles.,
1892,race,535:10_103:DM-10 103:シェル・レガシー,コロニー・ビートル,1426,コロニー・ビートル,コロニー・ビートル,Colony Beetle
1893,name,536:10_104:DM-10 104:セイバーマスク・ビートル,セイバーマスク・ビートル,1427,セイバーマスク・ビートル,Sabermask Beetle,Sabermask Scarab
1894,rules,536:10_104:DM-10 104:セイバーマスク・ビートル,■このクリーチャーが攻撃する時、自分のマナゾーンからカードを１枚、自分の手札に戻す。,1428,＊このクリーチャーが攻撃する時、自分のマナゾーンからカードを１枚、自分の手札に戻す。,"*Whenever this creature attacks, return a card from your mana zone to your hand.","■ Whenever this creature attacks, return a card from your mana zone to your hand."
1895,flavor,536:10_104:DM-10 104:セイバーマスク・ビートル,巨大な羽根が巻き起こす風にそよぐ木々。葉と枝の揺らぐ音が行進曲のように鳴り響いた。,1429,巨大な羽根が巻き起こす風にそよぐ木々。葉と枝の揺らぐ音が行進曲のように鳴り響いた。,"Disturbed by the wind its giant wings make, the branches and leaves in the forest almost seem to sing a march for it as it flies overhead.",
1896,race,536:10_104:DM-10 104:セイバーマスク・ビートル,ジャイアント・インセクト,1430,ジャイアント・インセクト,ジャイアント・インセクト,Giant Insect
1897,name,537:10_105:DM-10 105:喜びの化身,喜びの化身,1431,喜びの化身,Pleasure Totem,Jiggly Totem
1898,rules,537:10_105:DM-10 105:喜びの化身,■攻撃中、このクリーチャーのパワーは、自分のマナゾーンでタップされているカード１枚につき+1000される。,1432,＊攻撃中、このクリーチャーのパワーは、自分のマナゾーンでタップされているカード１枚につき+1000される。,"*While attacking, this creature gets +1000 power for each tapped card in your mana zone.","■ While attacking, this creature gets +1000 power for each tapped card in your mana zone."
1899,flavor,537:10_105:DM-10 105:喜びの化身,フィオナの森でも、一部の者が月の変化に気付き始めた。,1433,フィオナの森でも、一部の者が月の変化に気付き始めた。,"Even within the Fiona Woods, some began to realize what had happened to the moon.",
1900,race,537:10_105:DM-10 105:喜びの化身,ミステリー・トーテム,1434,ミステリー・トーテム,ミステリー・トーテム,Mystery Totem
1901,name,538:10_106:DM-10 106:プリーチ・トマト,プリーチ・トマト,1435,プリーチ・トマト,Preaching Tomato,Scowling Tomato
1902,flavor,538:10_106:DM-10 106:プリーチ・トマト,「好き嫌いする奴は、大嫌い！」術者が作った生命は、いきなり叫ぶと逃げて行った。そして、あっという間に増えていった。,1436,「好き嫌いする奴は、大嫌い！」術者が作った生命は、いきなり叫ぶと逃げて行った。そして、あっという間に増えていった。,"I hate people who are finicky! So saying, the  creature the sorcerer had created fled. The next day, the fields were covered with them.",
1903,race,538:10_106:DM-10 106:プリーチ・トマト,ワイルド・ベジーズ,1437,ワイルド・ベジーズ,ワイルド・ベジーズ,Wild Veggies
1904,name,539:10_107:DM-10 107:ハッスル・ベリー,ハッスル・ベリー,1438,ハッスル・ベリー,Hustle Berry,Hustle Berry
1905,rules,539:10_107:DM-10 107:ハッスル・ベリー,"■サイレントスキル（自分のターンのはじめに、このクリーチャーがタップされていたら、アンタップするかわりに次の[SS]能力を使ってもよい）
[SS]－自分の山札の上から１枚目を、自分のマナゾーンに加える。",1439,"＊サイレントスキル（自分のターンのはじめに、このクリーチャーがタップされていたら、アンタップするかわりに次のi 能力を使ってもよい）
i 自分の山札の上から1枚目を、自分のマナゾーンに加える。","*Silent Skill (At the start of your turn, if this creature is tapped, you may keep it tapped and use its i ability.)
i Put the top card of your deck into your mana zone.","■ Silent skill (At the start of each of your turns, if this creature is tapped, you may keep it tapped and use its silent skill ability.)
  Put the top card of your deck into your mana zone."
1906,flavor,539:10_107:DM-10 107:ハッスル・ベリー,「おめーら！　へたるんじゃねーベリー！」- ハッスル・ベリー,1440,「おめーら！　へたるんじゃねーベリー！」- ハッスル・ベリー,"Come on, you laggards! Next thing you'll be putting down roots! --Hustle Berry",
1907,race,539:10_107:DM-10 107:ハッスル・ベリー,ワイルド・ベジーズ,1441,ワイルド・ベジーズ,ワイルド・ベジーズ,Wild Veggies
1908,name,540:10_108:DM-10 108:原始の棍棒,原始の棍棒,1442,原始の棍棒,Primitive Club Tribe,Adventure Boar
1909,rules,540:10_108:DM-10 108:原始の棍棒,■パワーアタッカー +2000（攻撃中、このクリーチャーのパワーは+2000される）,1443,＊パワーアタッカー +2000（攻撃中、このクリーチャーのパワーは+2000される）,"*Power attacker +2000 (While attacking, this creature gets +2000 power.)","■ Power attacker +2000 (While attacking, this creature gets +2000 power.)"
1910,flavor,540:10_108:DM-10 108:原始の棍棒,本当の強さは、色あせたりしない。今必要なのはその強さだ。,1444,本当の強さは、色あせたりしない。今必要なのはその強さだ。,True strength never fades with age. That is the strength that is needed now.,
1911,race,540:10_108:DM-10 108:原始の棍棒,ビーストフォーク,1445,ビーストフォーク,ビーストフォーク,Beast Folk
1912,name,541:10_109:DM-10 109:フェアリー・ライフ,フェアリー・ライフ,1446,フェアリー・ライフ,Faerie Life,Faerie Life
1913,rules,541:10_109:DM-10 109:フェアリー・ライフ,"■Ｓ・トリガー（この呪文をシールドゾーンから手札に加える時、コストを支払わずにすぐ唱えてよい）
■自分の山札の上から１枚目を、自分のマナゾーンに置く。",1447,"{ST}S・トリガー（この呪文をシールドゾーンから手札に加える時、コストを支払わずにすぐ唱えてよい）
＊自分の山札の上から1枚目を、自分のマナゾーンに置く。","{ST} Shield trigger (When this spell is put into your hand from your shield zone, you may cast it immediately for no cost.)
*Put the top card of your deck into your mana zone.","■ Shield trigger (When this card is put into your hand from your shield zone, you may play it immediately for no cost.)
■ Put the top card of your deck into your mana zone."
1914,flavor,541:10_109:DM-10 109:フェアリー・ライフ,歌う妖精。フェアリーいい曲。全部いい曲。たくさん聴いて、大きく育て。,1448,歌う妖精。フェアリーいい曲。全部いい曲。たくさん聴いて、大きく育て。,Listen to the faeries' songs--each one will make you grow stronger.,
1915,name,542:10_110:DM-10 110:ナチュラル・ブースト,ナチュラル・ブースト,1449,ナチュラル・ブースト,Natural Boost,Thirst for the Hunt
1916,rules,542:10_110:DM-10 110:ナチュラル・ブースト,■このターンの終わりまで、自分のクリーチャーはすべて「パワーアタッカー+1000」を得る。（攻撃中、「パワーアタッカー+1000」を持つクリーチャーのパワーは+1000される）,1450,＊このターンの終わりまで、自分のクリーチャーはすべて「パワーアタッカー+1000」を得る。（攻撃中、「パワーアタッカー+1000」を持つクリーチャーのパワーは+1000される）,"*Each of your creatures gets ""power attacker +1000"" until the end of the turn. (While attacking, a creature that has ""power attacker +1000"" gets +1000 power.)","■ Each of your creatures gets ""power attacker +1000"" until the end of the turn. (While attacking, a creature that has ""power attacker +1000"" gets +1000 power.)"
